Invoice ID,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,Rating
343-75-9322,Đà Nẵng,Member,Nữ,Sports and travel,11.85,8,4.74,99.54,1/9/19,16:34,Cash,94.8,4.1
528-14-9470,Hà Nội,Member,Nam,Health and beauty,91.3,1,4.565,95.865,2/14/19,14:42,Ewallet,91.3,9.2
427-45-9297,Đà Nẵng,Member,Nữ,Home and lifestyle,40.73,7,14.2555,299.3655,3/12/19,11:01,Ewallet,285.11,5.4
807-34-3742,Hà Nội,Normal,Nam,Fashion accessories,52.38,1,2.619,54.999,3/26/19,19:44,Cash,52.38,5.8
288-62-1085,Hà Nội,Member,Nam,Fashion accessories,38.54,5,9.635,202.335,1/9/19,13:34,Ewallet,192.7,5.6
670-71-7306,TP HCM,Normal,Nam,Sports and travel,44.63,6,13.389,281.169,1/2/19,20:08,Credit card,267.78,5.1
660-29-7083,TP HCM,Normal,Nam,Electronic accessories,55.87,10,27.935,586.635,1/15/19,15:01,Cash,558.7,5.8
271-77-8740,TP HCM,Member,Nữ,Sports and travel,29.22,6,8.766,184.086,1/1/19,11:40,Ewallet,175.32,5
497-36-0989,TP HCM,Normal,Nam,Fashion accessories,51.94,3,7.791,163.611,2/15/19,15:21,Cash,155.82,7.9
291-59-1384,TP HCM,Normal,Nam,Electronic accessories,60.3,1,3.015,63.315,2/28/19,17:38,Cash,60.3,6
860-73-6466,TP HCM,Member,Nữ,Sports and travel,39.47,2,3.947,82.887,3/2/19,16:16,Credit card,78.94,5
549-23-9016,TP HCM,Member,Nữ,Food and beverages,14.87,2,1.487,31.227,2/13/19,18:15,Credit card,29.74,8.9
896-34-0956,Hà Nội,Normal,Nam,Fashion accessories,21.32,1,1.066,22.386,1/26/19,12:43,Cash,21.32,5.9
804-38-3935,Hà Nội,Member,Nam,Electronic accessories,93.78,3,14.067,295.407,1/30/19,11:32,Credit card,281.34,5.9
585-90-0249,Hà Nội,Member,Nam,Electronic accessories,73.26,1,3.663,76.923,1/27/19,18:08,Ewallet,73.26,9.7
862-29-5914,TP HCM,Normal,Nữ,Sports and travel,22.38,1,1.119,23.499,1/30/19,17:08,Credit card,22.38,8.6
845-94-6841,TP HCM,Member,Nữ,Food and beverages,72.88,9,32.796,688.716,1/8/19,19:38,Cash,655.92,4
125-45-2293,Hà Nội,Normal,Nữ,Fashion accessories,99.1,6,29.73,624.33,1/19/19,13:11,Cash,594.6,4.2
843-73-4724,Hà Nội,Normal,Nam,Fashion accessories,74.1,1,3.705,77.805,1/25/19,11:05,Cash,74.1,9.2
409-33-9708,Hà Nội,Normal,Nữ,Fashion accessories,98.48,2,9.848,206.808,2/19/19,10:12,Ewallet,196.96,9.2
658-66-3967,TP HCM,Normal,Nam,Health and beauty,53.19,7,18.6165,390.9465,1/14/19,15:42,Ewallet,372.33,5
866-70-2814,TP HCM,Normal,Nữ,Electronic accessories,52.79,10,26.395,554.295,2/25/19,11:58,Ewallet,527.9,10
160-22-2687,TP HCM,Member,Nữ,Health and beauty,95.95,5,23.9875,503.7375,1/23/19,14:21,Ewallet,479.75,8.8
895-03-6665,Đà Nẵng,Normal,Nữ,Fashion accessories,36.51,9,16.4295,345.0195,2/16/19,10:52,Cash,328.59,4.2
770-42-8960,TP HCM,Normal,Nam,Food and beverages,21.12,8,8.448,177.408,1/1/19,19:31,Cash,168.96,6.3
748-45-2862,Hà Nội,Member,Nữ,Home and lifestyle,28.31,4,5.662,118.902,3/7/19,18:35,Cash,113.24,8.2
234-36-2483,Đà Nẵng,Normal,Nam,Health and beauty,57.59,6,17.277,362.817,2/15/19,13:51,Cash,345.54,5.1
316-66-3011,TP HCM,Member,Nữ,Food and beverages,47.63,9,21.4335,450.1035,1/23/19,12:35,Cash,428.67,5
848-95-6252,TP HCM,Member,Nữ,Home and lifestyle,86.27,1,4.3135,90.5835,2/20/19,13:24,Ewallet,86.27,7
840-76-5966,TP HCM,Member,Nam,Sports and travel,12.76,2,1.276,26.796,1/8/19,18:06,Ewallet,25.52,7.8
152-03-4217,Đà Nẵng,Normal,Nữ,Home and lifestyle,11.28,9,5.076,106.596,3/17/19,11:55,Credit card,101.52,4.3
533-66-5566,Đà Nẵng,Normal,Nữ,Home and lifestyle,51.07,7,17.8745,375.3645,1/12/19,11:42,Cash,357.49,7
124-31-1458,Hà Nội,Member,Nữ,Electronic accessories,79.59,3,11.9385,250.7085,1/8/19,14:30,Cash,238.77,6.6
176-78-1170,TP HCM,Member,Nam,Health and beauty,33.81,3,5.0715,106.5015,1/26/19,15:11,Ewallet,101.43,7.3
361-59-0574,Đà Nẵng,Member,Nam,Sports and travel,90.53,8,36.212,760.452,3/15/19,14:48,Credit card,724.24,6.5
101-81-4070,TP HCM,Member,Nữ,Health and beauty,62.82,2,6.282,131.922,1/17/19,12:36,Ewallet,125.64,4.9
631-34-1880,TP HCM,Member,Nam,Food and beverages,24.31,3,3.6465,76.5765,1/8/19,19:09,Credit card,72.93,4.3
852-82-2749,Hà Nội,Normal,Nam,Sports and travel,64.59,4,12.918,271.278,1/6/19,13:35,Ewallet,258.36,9.3
873-14-6353,Hà Nội,Member,Nam,Food and beverages,24.82,7,8.687,182.427,2/16/19,10:33,Credit card,173.74,7.1
584-66-4073,TP HCM,Normal,Nam,Fashion accessories,56.5,1,2.825,59.325,3/13/19,15:45,Ewallet,56.5,9.6
544-55-9589,Đà Nẵng,Member,Nữ,Electronic accessories,21.43,10,10.715,225.015,1/28/19,11:51,Cash,214.3,6.2
166-19-2553,Hà Nội,Member,Nam,Sports and travel,89.06,6,26.718,561.078,1/18/19,17:26,Cash,534.36,9.9
737-88-5876,Hà Nội,Member,Nam,Home and lifestyle,23.29,4,4.658,97.818,3/19/19,11:52,Credit card,93.16,5.9
154-87-7367,TP HCM,Normal,Nam,Home and lifestyle,65.26,8,26.104,548.184,3/15/19,14:04,Ewallet,522.08,6.3
885-56-0389,TP HCM,Member,Nam,Fashion accessories,52.35,1,2.6175,54.9675,2/12/19,17:49,Cash,52.35,4
608-05-3804,TP HCM,Member,Nam,Electronic accessories,39.75,1,1.9875,41.7375,2/25/19,20:19,Cash,39.75,6.1
448-61-3783,Hà Nội,Normal,Nữ,Electronic accessories,90.02,8,36.008,756.168,3/21/19,16:08,Credit card,720.16,4.5
761-49-0439,Đà Nẵng,Member,Nữ,Electronic accessories,12.1,8,4.84,101.64,1/19/19,10:17,Ewallet,96.8,8.6
490-95-0021,Đà Nẵng,Member,Nữ,Food and beverages,33.21,10,16.605,348.705,1/8/19,14:25,Ewallet,332.1,6
115-38-7388,TP HCM,Member,Nữ,Fashion accessories,10.18,8,4.072,85.512,3/30/19,12:51,Credit card,81.44,9.5
311-13-6971,Đà Nẵng,Member,Nam,Sports and travel,31.99,10,15.995,335.895,2/20/19,15:18,Credit card,319.9,9.9
291-55-6563,Hà Nội,Member,Nữ,Home and lifestyle,34.42,6,10.326,216.846,3/30/19,12:45,Ewallet,206.52,7.5
548-48-3156,Hà Nội,Member,Nữ,Food and beverages,83.34,2,8.334,175.014,3/19/19,13:37,Cash,166.68,7.6
460-93-5834,Hà Nội,Normal,Nam,Sports and travel,45.58,7,15.953,335.013,1/13/19,10:03,Cash,319.06,5
325-89-4209,Hà Nội,Member,Nam,Food and beverages,87.9,1,4.395,92.295,2/5/19,19:42,Ewallet,87.9,6.7
884-80-6021,Hà Nội,Member,Nữ,Electronic accessories,73.47,10,36.735,771.435,3/23/19,13:14,Ewallet,734.7,9.5
137-74-8729,TP HCM,Normal,Nữ,Fashion accessories,12.19,8,4.876,102.396,3/13/19,12:47,Ewallet,97.52,6.8
880-46-5796,Hà Nội,Member,Nam,Sports and travel,76.92,10,38.46,807.66,3/17/19,19:53,Ewallet,769.2,5.6
389-70-2397,TP HCM,Normal,Nữ,Health and beauty,83.66,5,20.915,439.215,2/21/19,10:26,Cash,418.3,7.2
114-35-5271,TP HCM,Normal,Nữ,Electronic accessories,57.91,8,23.164,486.444,2/7/19,15:06,Cash,463.28,8.1
607-76-6216,TP HCM,Member,Nữ,Fashion accessories,92.49,5,23.1225,485.5725,3/2/19,16:35,Credit card,462.45,8.6
715-20-1673,Đà Nẵng,Normal,Nam,Electronic accessories,28.38,5,7.095,148.995,3/6/19,20:57,Cash,141.9,9.4
811-35-1094,Đà Nẵng,Member,Nam,Electronic accessories,50.45,6,15.135,317.835,2/6/19,15:16,Credit card,302.7,8.9
699-88-1972,Đà Nẵng,Normal,Nam,Health and beauty,99.16,8,39.664,832.944,1/28/19,17:47,Credit card,793.28,4.2
781-84-8059,TP HCM,Normal,Nam,Fashion accessories,60.74,7,21.259,446.439,1/18/19,16:23,Ewallet,425.18,5
409-49-6995,TP HCM,Member,Nữ,Food and beverages,47.27,6,14.181,297.801,2/5/19,10:17,Cash,283.62,8.8
725-54-0677,TP HCM,Member,Nam,Health and beauty,85.6,7,29.96,629.16,3/2/19,13:50,Cash,599.2,5.3
146-09-5432,Hà Nội,Member,Nam,Food and beverages,35.04,9,15.768,331.128,2/9/19,19:17,Ewallet,315.36,4.6
377-79-7592,TP HCM,Member,Nữ,Electronic accessories,44.84,9,20.178,423.738,1/14/19,14:00,Credit card,403.56,7.5
509-10-0516,TP HCM,Normal,Nam,Home and lifestyle,45.97,4,9.194,193.074,2/9/19,12:02,Ewallet,183.88,5.1
595-94-9924,Hà Nội,Member,Nữ,Health and beauty,27.73,5,6.9325,145.5825,3/26/19,20:21,Credit card,138.65,4.2
865-41-9075,Hà Nội,Normal,Nam,Food and beverages,11.53,7,4.0355,84.7455,1/28/19,17:35,Cash,80.71,8.1
545-07-8534,TP HCM,Normal,Nữ,Health and beauty,58.32,2,5.832,122.472,2/14/19,12:42,Ewallet,116.64,6
118-62-1812,TP HCM,Member,Nữ,Home and lifestyle,78.38,4,15.676,329.196,3/24/19,17:56,Cash,313.52,7.9
450-42-3339,TP HCM,Normal,Nam,Health and beauty,84.61,10,42.305,888.405,2/9/19,18:58,Credit card,846.1,8.8
851-98-3555,TP HCM,Normal,Nữ,Health and beauty,82.88,5,20.72,435.12,3/24/19,14:08,Credit card,414.4,6.6
186-71-5196,Hà Nội,Member,Nữ,Food and beverages,79.54,2,7.954,167.034,3/27/19,16:30,Ewallet,159.08,6.2
624-01-8356,Đà Nẵng,Normal,Nữ,Home and lifestyle,49.01,10,24.505,514.605,1/27/19,10:44,Credit card,490.1,4.2
313-66-9943,Đà Nẵng,Member,Nữ,Food and beverages,29.15,3,4.3725,91.8225,3/27/19,20:29,Credit card,87.45,7.3
151-27-8496,TP HCM,Normal,Nữ,Electronic accessories,56.13,4,11.226,235.746,1/19/19,11:43,Ewallet,224.52,8.6
453-33-6436,Hà Nội,Normal,Nữ,Home and lifestyle,93.12,8,37.248,782.208,2/7/19,10:09,Cash,744.96,6.8
522-57-8364,Hà Nội,Member,Nam,Fashion accessories,51.34,8,20.536,431.256,1/31/19,10:00,Ewallet,410.72,7.6
459-45-2396,Hà Nội,Member,Nữ,Food and beverages,99.6,3,14.94,313.74,2/25/19,18:45,Cash,298.8,5.8
717-96-4189,TP HCM,Normal,Nữ,Electronic accessories,35.49,6,10.647,223.587,2/2/19,12:40,Cash,212.94,4.1
722-13-2115,TP HCM,Member,Nam,Sports and travel,42.85,1,2.1425,44.9925,3/14/19,15:36,Credit card,42.85,9.3
749-81-8133,Hà Nội,Normal,Nữ,Fashion accessories,94.67,4,18.934,397.614,3/11/19,12:04,Cash,378.68,6.8
777-67-2495,Đà Nẵng,Normal,Nam,Home and lifestyle,68.97,3,10.3455,217.2555,2/22/19,11:26,Ewallet,206.91,8.7
636-98-3364,Đà Nẵng,Member,Nữ,Electronic accessories,26.26,3,3.939,82.719,3/2/19,12:36,Ewallet,78.78,6.3
246-55-6923,TP HCM,Member,Nữ,Home and lifestyle,35.79,9,16.1055,338.2155,3/10/19,15:06,Credit card,322.11,5.1
181-82-6255,TP HCM,Normal,Nữ,Home and lifestyle,16.37,6,4.911,103.131,2/8/19,10:58,Cash,98.22,7
838-02-1821,TP HCM,Member,Nữ,Home and lifestyle,12.73,2,1.273,26.733,2/22/19,12:10,Credit card,25.46,5.2
887-42-0517,TP HCM,Normal,Nữ,Sports and travel,83.14,7,29.099,611.079,1/10/19,10:31,Credit card,581.98,6.6
457-12-0244,TP HCM,Member,Nữ,Sports and travel,35.22,6,10.566,221.886,3/14/19,13:49,Ewallet,211.32,6.5
226-34-0034,Đà Nẵng,Normal,Nữ,Electronic accessories,13.78,4,2.756,57.876,1/10/19,11:10,Ewallet,55.12,9
321-49-7382,Đà Nẵng,Member,Nam,Sports and travel,88.31,1,4.4155,92.7255,2/15/19,17:38,Credit card,88.31,5.2
397-25-8725,Hà Nội,Member,Nữ,Health and beauty,39.62,9,17.829,374.409,1/13/19,17:54,Credit card,356.58,6.8
431-66-2305,Đà Nẵng,Normal,Nữ,Electronic accessories,88.25,9,39.7125,833.9625,2/15/19,20:51,Credit card,794.25,7.6
825-94-5922,Đà Nẵng,Normal,Nam,Sports and travel,25.31,2,2.531,53.151,3/2/19,19:26,Ewallet,50.62,7.2
641-62-7288,Đà Nẵng,Normal,Nam,Home and lifestyle,99.92,6,29.976,629.496,3/24/19,13:33,Ewallet,599.52,7.1
756-93-1854,TP HCM,Member,Nữ,Fashion accessories,83.35,2,8.335,175.035,2/2/19,14:05,Credit card,166.7,9.5
243-55-8457,Hà Nội,Normal,Nữ,Food and beverages,74.44,10,37.22,781.62,2/27/19,11:40,Ewallet,744.4,5.1
458-10-8612,TP HCM,Normal,Nam,Health and beauty,64.08,7,22.428,470.988,1/20/19,12:27,Ewallet,448.56,7.6
501-61-1753,TP HCM,Normal,Nữ,Home and lifestyle,63.15,6,18.945,397.845,1/3/19,20:24,Ewallet,378.9,9.8
235-06-8510,TP HCM,Member,Nam,Home and lifestyle,85.72,3,12.858,270.018,1/24/19,20:59,Ewallet,257.16,5.1
433-08-7822,TP HCM,Normal,Nữ,Health and beauty,78.89,7,27.6115,579.8415,1/5/19,19:48,Ewallet,552.23,7.5
361-85-2571,Hà Nội,Normal,Nữ,Sports and travel,89.48,5,22.37,469.77,3/30/19,10:18,Cash,447.4,7.4
131-70-8179,Hà Nội,Member,Nữ,Health and beauty,92.09,3,13.8135,290.0835,2/17/19,16:27,Cash,276.27,4.2
500-02-2261,TP HCM,Normal,Nữ,Food and beverages,57.29,6,17.187,360.927,3/21/19,17:04,Ewallet,343.74,5.9
720-72-2436,Hà Nội,Normal,Nam,Food and beverages,66.52,4,13.304,279.384,3/2/19,18:14,Ewallet,266.08,6.9
702-83-5291,TP HCM,Member,Nam,Fashion accessories,99.82,9,44.919,943.299,3/27/19,10:43,Cash,898.38,6.6
809-69-9497,Hà Nội,Normal,Nữ,Home and lifestyle,45.68,10,22.84,479.64,1/19/19,19:30,Ewallet,456.8,5.7
449-16-6770,Hà Nội,Normal,Nam,Health and beauty,50.79,5,12.6975,266.6475,2/19/19,14:53,Credit card,253.95,5.3
333-23-2632,Hà Nội,Member,Nam,Health and beauty,10.08,7,3.528,74.088,3/28/19,20:14,Cash,70.56,4.2
489-82-1237,Hà Nội,Normal,Nữ,Electronic accessories,93.88,7,32.858,690.018,1/5/19,11:51,Credit card,657.16,7.3
859-97-6048,TP HCM,Member,Nam,Electronic accessories,84.25,2,8.425,176.925,3/26/19,14:13,Credit card,168.5,5.3
676-10-2200,Đà Nẵng,Member,Nam,Fashion accessories,53.78,1,2.689,56.469,2/3/19,20:13,Ewallet,53.78,4.7
373-88-1424,TP HCM,Member,Nam,Home and lifestyle,35.81,5,8.9525,188.0025,2/6/19,18:44,Ewallet,179.05,7.9
365-16-4334,Đà Nẵng,Normal,Nữ,Food and beverages,26.43,8,10.572,222.012,2/24/19,14:26,Ewallet,211.44,8.9
503-21-4385,Đà Nẵng,Member,Nam,Health and beauty,39.91,3,5.9865,125.7165,2/21/19,12:40,Ewallet,119.73,9.3
305-89-2768,Đà Nẵng,Member,Nữ,Home and lifestyle,21.9,3,3.285,68.985,1/9/19,18:43,Ewallet,65.7,4.7
574-80-1489,Đà Nẵng,Member,Nữ,Food and beverages,62.85,4,12.57,263.97,2/25/19,13:22,Ewallet,251.4,8.7
784-08-0310,TP HCM,Member,Nữ,Food and beverages,21.04,4,4.208,88.368,1/13/19,13:58,Cash,84.16,7.6
200-40-6154,TP HCM,Member,Nam,Home and lifestyle,65.91,6,19.773,415.233,2/9/19,11:45,Cash,395.46,5.7
846-10-0341,Hà Nội,Normal,Nữ,Fashion accessories,42.57,7,14.8995,312.8895,1/6/19,11:51,Cash,297.99,6.8
577-34-7579,TP HCM,Member,Nam,Food and beverages,50.49,9,22.7205,477.1305,1/10/19,17:16,Cash,454.41,5.4
430-02-3888,TP HCM,Normal,Nam,Electronic accessories,46.02,6,13.806,289.926,2/7/19,15:55,Cash,276.12,7.1
867-47-1948,TP HCM,Normal,Nữ,Home and lifestyle,15.8,10,7.9,165.9,1/9/19,12:07,Cash,158,7.8
384-59-6655,Hà Nội,Member,Nữ,Food and beverages,98.66,9,44.397,932.337,2/19/19,15:07,Cash,887.94,8.4
256-58-3609,TP HCM,Member,Nam,Fashion accessories,91.98,1,4.599,96.579,3/18/19,15:29,Cash,91.98,9.8
324-92-3863,Hà Nội,Member,Nam,Electronic accessories,20.89,2,2.089,43.869,2/5/19,18:45,Cash,41.78,9.8
593-08-5916,Hà Nội,Normal,Nữ,Fashion accessories,15.5,1,0.775,16.275,3/19/19,15:23,Credit card,15.5,7.4
364-34-2972,TP HCM,Member,Nam,Electronic accessories,96.82,3,14.523,304.983,3/30/19,20:37,Cash,290.46,6.7
794-42-3736,Đà Nẵng,Normal,Nam,Food and beverages,33.33,2,3.333,69.993,1/26/19,14:41,Credit card,66.66,6.4
172-42-8274,TP HCM,Normal,Nữ,Electronic accessories,38.27,2,3.827,80.367,3/2/19,18:18,Credit card,76.54,5.8
558-60-5016,Hà Nội,Normal,Nữ,Home and lifestyle,33.3,9,14.985,314.685,3/4/19,15:27,Ewallet,299.7,7.2
195-06-0432,Hà Nội,Member,Nam,Home and lifestyle,81.01,3,12.1515,255.1815,1/13/19,12:55,Credit card,243.03,9.3
605-03-2706,Hà Nội,Normal,Nữ,Health and beauty,15.8,3,2.37,49.77,3/25/19,18:02,Cash,47.4,9.5
214-30-2776,TP HCM,Member,Nữ,Electronic accessories,34.49,5,8.6225,181.0725,3/11/19,19:44,Credit card,172.45,9
746-04-1077,Đà Nẵng,Member,Nữ,Food and beverages,84.63,10,42.315,888.615,1/1/19,11:36,Credit card,846.3,9
448-34-8700,Đà Nẵng,Member,Nam,Home and lifestyle,36.91,7,12.9185,271.2885,2/10/19,13:51,Ewallet,258.37,6.7
452-04-8808,Đà Nẵng,Normal,Nam,Electronic accessories,87.08,7,30.478,640.038,1/26/19,15:17,Cash,609.56,5.5
531-56-4728,Hà Nội,Normal,Nam,Home and lifestyle,80.08,3,12.012,252.252,2/11/19,15:29,Cash,240.24,5.4
744-82-9138,TP HCM,Normal,Nam,Fashion accessories,86.13,2,8.613,180.873,2/7/19,17:59,Cash,172.26,8.2
883-69-1285,Đà Nẵng,Member,Nam,Fashion accessories,49.92,2,4.992,104.832,3/6/19,11:55,Credit card,99.84,7
221-25-5073,Hà Nội,Normal,Nữ,Food and beverages,74.66,4,14.932,313.572,3/4/19,10:39,Cash,298.64,8.5
518-71-6847,TP HCM,Member,Nam,Food and beverages,26.6,6,7.98,167.58,2/26/19,15:10,Ewallet,159.6,4.9
156-20-0370,Đà Nẵng,Normal,Nữ,Electronic accessories,25.45,1,1.2725,26.7225,3/10/19,18:10,Credit card,25.45,5.1
151-33-7434,Đà Nẵng,Normal,Nữ,Food and beverages,67.77,1,3.3885,71.1585,2/4/19,20:43,Credit card,67.77,6.5
728-47-9078,TP HCM,Member,Nam,Food and beverages,59.59,4,11.918,250.278,1/19/19,12:46,Cash,238.36,9.8
809-46-1866,Hà Nội,Normal,Nam,Health and beauty,58.15,4,11.63,244.23,1/23/19,17:44,Cash,232.6,8.4
139-32-4183,Hà Nội,Member,Nữ,Sports and travel,97.48,9,43.866,921.186,3/14/19,14:19,Ewallet,877.32,7.4
148-41-7930,TP HCM,Normal,Nam,Health and beauty,99.96,7,34.986,734.706,1/23/19,10:33,Cash,699.72,6.1
189-40-5216,TP HCM,Normal,Nam,Electronic accessories,96.37,7,33.7295,708.3195,1/9/19,11:40,Cash,674.59,6
374-38-5555,TP HCM,Normal,Nữ,Fashion accessories,63.71,5,15.9275,334.4775,2/7/19,19:30,Ewallet,318.55,8.5
764-44-8999,Đà Nẵng,Normal,Nữ,Health and beauty,14.76,2,1.476,30.996,2/18/19,14:42,Ewallet,29.52,4.3
552-44-5977,Đà Nẵng,Member,Nam,Health and beauty,62,8,24.8,520.8,1/3/19,19:08,Credit card,496,6.2
267-62-7380,TP HCM,Member,Nam,Electronic accessories,82.34,10,41.17,864.57,3/29/19,19:12,Ewallet,823.4,4.3
430-53-4718,Đà Nẵng,Member,Nam,Health and beauty,75.37,8,30.148,633.108,1/28/19,15:46,Credit card,602.96,8.4
886-18-2897,Hà Nội,Normal,Nữ,Food and beverages,56.56,5,14.14,296.94,3/22/19,19:06,Credit card,282.8,4.5
602-16-6955,Đà Nẵng,Normal,Nữ,Sports and travel,76.6,10,38.3,804.3,1/24/19,18:10,Ewallet,766,6
745-74-0715,Hà Nội,Normal,Nam,Electronic accessories,58.03,2,5.803,121.863,3/10/19,20:46,Ewallet,116.06,8.8
690-01-6631,TP HCM,Normal,Nam,Fashion accessories,17.49,10,8.745,183.645,2/22/19,18:35,Ewallet,174.9,6.6
652-49-6720,TP HCM,Member,Nữ,Electronic accessories,60.95,1,3.0475,63.9975,2/18/19,11:40,Ewallet,60.95,5.9
233-67-5758,TP HCM,Normal,Nam,Health and beauty,40.35,1,2.0175,42.3675,1/29/19,13:46,Ewallet,40.35,6.2
303-96-2227,Đà Nẵng,Normal,Nữ,Home and lifestyle,97.38,10,48.69,1022.49,3/2/19,17:16,Ewallet,973.8,4.4
727-02-1313,TP HCM,Member,Nam,Food and beverages,31.84,1,1.592,33.432,2/9/19,13:22,Cash,31.84,7.7
347-56-2442,Hà Nội,Normal,Nam,Home and lifestyle,65.82,1,3.291,69.111,2/22/19,15:33,Cash,65.82,4.1
849-09-3807,Hà Nội,Member,Nữ,Fashion accessories,88.34,7,30.919,649.299,2/18/19,13:28,Cash,618.38,6.6
